radius,outer,inner,clean_choice,sr_choice
0.15,4,4,HistGB,HistGB
0.15,4,5,HistGB,HistGB
0.15,4,6,HistGB,HistGB
0.15,4,7,HistGB,HistGB
0.15,4,8,HistGB,RandomForest
0.15,4,9,HistGB,RandomForest
0.15,4,10,HistGB,HistGB
0.15,4,11,HistGB,HistGB
0.15,4,12,HistGB,HistGB
0.15,4,13,HistGB,HistGB
0.15,4,14,HistGB,HistGB
0.15,5,0,HistGB,RandomForest
0.15,5,1,HistGB,RandomForest
0.15,5,2,HistGB,HistGB
0.15,5,3,HistGB,HistGB
0.15,5,4,HistGB,RandomForest
0.15,5,5,HistGB,HistGB
0.15,5,6,HistGB,HistGB
0.15,5,7,HistGB,RandomForest
0.15,5,8,HistGB,RandomForest
0.15,5,9,HistGB,RandomForest
0.15,5,10,HistGB,HistGB
0.15,5,11,HistGB,HistGB
0.15,5,12,HistGB,HistGB
0.15,5,13,HistGB,HistGB
0.15,5,14,HistGB,HistGB
0.15,6,0,HistGB,HistGB
0.15,6,1,HistGB,HistGB
0.15,6,2,HistGB,HistGB
0.15,6,3,HistGB,HistGB
0.15,6,4,HistGB,HistGB
0.15,6,5,HistGB,HistGB
0.15,6,6,HistGB,HistGB
0.15,6,7,HistGB,RandomForest
0.15,6,8,HistGB,HistGB
0.15,6,9,HistGB,HistGB
0.15,6,10,HistGB,HistGB
0.15,6,11,HistGB,HistGB
0.15,6,12,HistGB,HistGB
0.15,6,13,HistGB,HistGB
0.15,6,14,HistGB,HistGB
0.15,7,0,HistGB,HistGB
0.15,7,1,HistGB,HistGB
0.15,7,2,HistGB,HistGB
0.15,7,3,HistGB,HistGB
0.15,7,4,HistGB,HistGB
0.15,7,5,HistGB,HistGB
0.15,7,6,HistGB,HistGB
0.15,7,7,HistGB,RandomForest
0.15,7,8,HistGB,HistGB
0.15,7,9,HistGB,HistGB
0.15,7,10,HistGB,RandomForest
0.15,7,11,HistGB,HistGB
0.15,7,12,HistGB,HistGB
0.15,7,13,HistGB,HistGB
0.15,7,14,HistGB,HistGB
0.15,8,0,HistGB,HistGB
0.15,8,1,HistGB,HistGB
0.15,8,2,HistGB,HistGB
0.15,8,3,HistGB,HistGB
0.15,8,4,HistGB,HistGB
0.15,8,5,HistGB,HistGB
0.15,8,6,HistGB,RandomForest
0.15,8,7,HistGB,HistGB
0.15,8,8,HistGB,RandomForest
0.15,8,9,HistGB,HistGB
0.15,8,10,HistGB,HistGB
0.15,8,11,HistGB,HistGB
0.15,8,12,HistGB,RandomForest
0.15,8,13,HistGB,RandomForest
0.15,8,14,HistGB,HistGB
0.15,9,0,HistGB,HistGB
0.15,9,1,HistGB,HistGB
0.15,9,2,HistGB,HistGB
0.15,9,3,HistGB,RandomForest
0.15,9,4,HistGB,KNN
0.15,9,5,HistGB,HistGB
0.15,9,6,HistGB,HistGB
0.15,9,7,HistGB,HistGB
0.15,9,8,HistGB,HistGB
0.15,9,9,HistGB,HistGB
0.15,9,10,HistGB,HistGB
0.15,9,11,HistGB,HistGB
0.15,9,12,HistGB,HistGB
0.15,9,13,HistGB,HistGB
0.15,9,14,HistGB,RandomForest
0.15,10,0,HistGB,HistGB
0.15,10,1,HistGB,HistGB
0.15,10,2,HistGB,HistGB
0.15,10,3,HistGB,HistGB
0.15,10,4,HistGB,HistGB
0.15,10,5,HistGB,HistGB
0.15,10,6,HistGB,HistGB
0.15,10,7,HistGB,HistGB
0.15,10,8,HistGB,HistGB
0.15,10,9,HistGB,RandomForest
0.15,10,10,HistGB,HistGB
0.15,10,11,HistGB,HistGB
0.15,10,12,HistGB,HistGB
0.15,10,13,HistGB,HistGB
0.15,10,14,HistGB,HistGB
0.15,11,0,HistGB,RandomForest
0.15,11,1,HistGB,RandomForest
0.15,11,2,HistGB,HistGB
0.15,11,3,HistGB,RandomForest
0.15,11,4,HistGB,HistGB
0.15,11,5,HistGB,RandomForest
0.15,11,6,HistGB,HistGB
0.15,11,7,HistGB,HistGB
0.15,11,8,HistGB,HistGB
0.15,11,9,HistGB,HistGB
0.15,11,10,HistGB,HistGB
0.15,11,11,HistGB,HistGB
0.15,11,12,HistGB,HistGB
0.15,11,13,HistGB,HistGB
0.15,11,14,HistGB,HistGB
0.15,12,0,HistGB,HistGB
0.15,12,1,HistGB,HistGB
0.15,12,2,HistGB,HistGB
0.15,12,3,HistGB,HistGB
0.15,12,4,HistGB,HistGB
0.15,12,5,HistGB,HistGB
0.15,12,6,HistGB,HistGB
0.15,12,7,HistGB,HistGB
0.15,12,8,HistGB,HistGB
0.15,12,9,HistGB,RandomForest
0.15,12,10,HistGB,HistGB
0.15,12,11,HistGB,HistGB
0.15,12,12,HistGB,HistGB
0.15,12,13,HistGB,HistGB
0.15,12,14,HistGB,HistGB
0.15,13,0,HistGB,HistGB
0.15,13,1,HistGB,HistGB
0.15,13,2,HistGB,HistGB
0.15,13,3,HistGB,HistGB
0.15,13,4,HistGB,RandomForest
0.15,13,5,HistGB,HistGB
0.15,13,6,HistGB,HistGB
0.15,13,7,HistGB,HistGB
0.15,13,8,HistGB,HistGB
0.15,13,9,HistGB,HistGB
0.15,13,10,HistGB,HistGB
0.15,13,11,HistGB,HistGB
0.15,13,12,HistGB,HistGB
0.15,13,13,HistGB,RandomForest
0.15,13,14,HistGB,HistGB
0.15,14,0,HistGB,HistGB
0.15,14,1,HistGB,HistGB
0.15,14,2,HistGB,HistGB
0.15,14,3,HistGB,RandomForest
0.15,14,4,HistGB,HistGB
0.15,14,5,HistGB,HistGB
0.15,14,6,HistGB,HistGB
0.15,14,7,HistGB,RandomForest
0.15,14,8,HistGB,HistGB
0.15,14,9,HistGB,RandomForest
0.15,14,10,HistGB,HistGB
0.15,14,11,HistGB,HistGB
0.15,14,12,HistGB,HistGB
0.15,14,13,HistGB,RandomForest
0.15,14,14,HistGB,HistGB
0.15,15,0,HistGB,HistGB
0.15,15,1,HistGB,HistGB
0.15,15,2,HistGB,HistGB
0.15,15,3,HistGB,RandomForest
0.15,15,4,HistGB,RandomForest
0.15,15,5,HistGB,HistGB
0.15,15,6,HistGB,HistGB
0.15,15,7,HistGB,HistGB
0.15,15,8,HistGB,HistGB
0.15,15,9,HistGB,HistGB
0.15,15,10,HistGB,HistGB
0.15,15,11,HistGB,HistGB
0.15,15,12,HistGB,HistGB
0.15,15,13,HistGB,RandomForest
0.15,15,14,HistGB,HistGB
0.15,16,0,HistGB,HistGB
0.15,16,1,HistGB,HistGB
0.15,16,2,HistGB,RandomForest
0.15,16,3,HistGB,RandomForest
0.15,16,4,HistGB,HistGB
0.15,16,5,HistGB,HistGB
0.15,16,6,HistGB,RandomForest
0.15,16,7,HistGB,HistGB
0.15,16,8,HistGB,HistGB
0.15,16,9,HistGB,RandomForest
0.15,16,10,HistGB,HistGB
0.15,16,11,HistGB,RandomForest
0.15,16,12,HistGB,HistGB
0.15,16,13,HistGB,HistGB
0.15,16,14,HistGB,HistGB
0.15,17,0,HistGB,HistGB
0.15,17,1,HistGB,HistGB
0.15,17,2,HistGB,HistGB
0.15,17,3,HistGB,HistGB
0.15,17,4,HistGB,HistGB
0.15,17,5,HistGB,HistGB
0.15,17,6,HistGB,HistGB
0.15,17,7,HistGB,HistGB
0.15,17,8,HistGB,HistGB
0.15,17,9,HistGB,RandomForest
0.15,17,10,HistGB,HistGB
0.15,17,11,HistGB,RandomForest
0.15,17,12,HistGB,RandomForest
0.15,17,13,HistGB,HistGB
0.15,17,14,HistGB,RandomForest
0.15,18,0,HistGB,RandomForest
0.15,18,1,HistGB,RandomForest
0.15,18,2,HistGB,HistGB
0.15,18,3,HistGB,HistGB
0.15,18,4,HistGB,HistGB
0.15,18,5,HistGB,HistGB
0.15,18,6,HistGB,HistGB
0.15,18,7,HistGB,HistGB
0.15,18,8,HistGB,HistGB
0.15,18,9,HistGB,HistGB
0.15,18,10,HistGB,KNN
0.15,18,11,HistGB,RandomForest
0.15,18,12,HistGB,HistGB
0.15,18,13,HistGB,HistGB
0.15,18,14,HistGB,KNN
0.15,19,0,HistGB,HistGB
0.15,19,1,HistGB,HistGB
0.15,19,2,HistGB,HistGB
0.15,19,3,HistGB,RandomForest
0.15,19,4,HistGB,HistGB
0.15,19,5,HistGB,HistGB
0.15,19,6,HistGB,HistGB
0.15,19,7,HistGB,HistGB
0.15,19,8,HistGB,KNN
0.15,19,9,HistGB,HistGB
0.15,19,10,HistGB,HistGB
0.15,19,11,HistGB,HistGB
0.15,19,12,HistGB,HistGB
0.15,19,13,HistGB,HistGB
0.15,19,14,HistGB,HistGB
0.15,20,0,HistGB,HistGB
0.15,20,1,HistGB,RandomForest
0.15,20,2,HistGB,HistGB
0.15,20,3,HistGB,HistGB
0.15,20,4,HistGB,HistGB
0.15,20,5,HistGB,HistGB
0.15,20,6,HistGB,HistGB
0.15,20,7,HistGB,HistGB
0.15,20,8,HistGB,HistGB
0.15,20,9,HistGB,HistGB
0.15,20,10,HistGB,RandomForest
0.15,20,11,HistGB,HistGB
0.15,20,12,HistGB,HistGB
0.15,20,13,HistGB,HistGB
0.15,20,14,HistGB,HistGB
0.15,21,0,HistGB,RandomForest
0.15,21,1,HistGB,HistGB
0.15,21,2,HistGB,HistGB
0.15,21,3,HistGB,HistGB
0.15,21,4,HistGB,HistGB
0.15,21,5,HistGB,HistGB
0.15,21,6,HistGB,HistGB
0.15,21,7,HistGB,HistGB
0.15,21,8,HistGB,HistGB
0.15,21,9,HistGB,HistGB
0.15,21,10,HistGB,HistGB
0.15,21,11,HistGB,HistGB
0.15,21,12,HistGB,HistGB
0.15,21,13,HistGB,HistGB
0.15,21,14,HistGB,HistGB
0.15,22,0,HistGB,HistGB
0.15,22,1,HistGB,HistGB
0.15,22,2,HistGB,RandomForest
0.15,22,3,HistGB,RandomForest
0.15,22,4,HistGB,RandomForest
0.15,22,5,HistGB,HistGB
0.15,22,6,HistGB,RandomForest
0.15,22,7,HistGB,HistGB
0.15,22,8,HistGB,HistGB
0.15,22,9,HistGB,HistGB
0.15,22,10,HistGB,HistGB
0.15,22,11,HistGB,RandomForest
0.15,22,12,HistGB,HistGB
0.15,22,13,HistGB,HistGB
0.15,22,14,HistGB,RandomForest
0.15,23,0,HistGB,RandomForest
0.15,23,1,HistGB,HistGB
0.15,23,2,HistGB,RandomForest
0.15,23,3,HistGB,HistGB
0.15,23,4,HistGB,HistGB
0.15,23,5,HistGB,HistGB
0.15,23,6,HistGB,HistGB
0.15,23,7,HistGB,HistGB
0.15,23,8,HistGB,HistGB
0.15,23,9,HistGB,RandomForest
0.15,23,10,HistGB,HistGB
0.15,23,11,HistGB,HistGB
0.15,23,12,HistGB,HistGB
0.15,23,13,HistGB,HistGB
0.15,23,14,HistGB,HistGB
0.15,24,0,HistGB,HistGB
0.15,24,1,HistGB,RandomForest
0.15,24,2,HistGB,HistGB
0.15,24,3,HistGB,HistGB
0.15,24,4,HistGB,HistGB
0.15,24,5,HistGB,HistGB
0.15,24,6,HistGB,HistGB
0.15,24,7,HistGB,HistGB
0.15,24,8,HistGB,RandomForest
0.15,24,9,HistGB,HistGB
0.15,24,10,HistGB,HistGB
0.15,24,11,HistGB,KNN
0.15,24,12,HistGB,HistGB
0.15,24,13,HistGB,HistGB
0.15,24,14,HistGB,HistGB
0.17,0,0,HistGB,RandomForest
0.17,0,1,HistGB,HistGB
0.17,0,2,HistGB,HistGB
0.17,0,3,HistGB,RandomForest
0.17,0,4,HistGB,HistGB
0.17,0,5,HistGB,KNN
0.17,0,6,HistGB,HistGB
0.17,0,7,HistGB,HistGB
0.17,0,8,HistGB,HistGB
0.17,0,9,HistGB,HistGB
0.17,0,10,HistGB,HistGB
0.17,0,11,HistGB,HistGB
0.17,0,12,HistGB,HistGB
0.17,0,13,HistGB,HistGB
0.17,0,14,HistGB,RandomForest
0.17,1,0,HistGB,HistGB
0.17,1,1,HistGB,HistGB
0.17,1,2,HistGB,HistGB
0.17,1,3,HistGB,HistGB
0.17,1,4,HistGB,HistGB
0.17,1,5,HistGB,HistGB
0.17,1,6,HistGB,HistGB
0.17,1,7,HistGB,HistGB
0.17,1,8,HistGB,HistGB
0.17,1,9,HistGB,HistGB
0.17,1,10,HistGB,HistGB
0.17,1,11,HistGB,RandomForest
0.17,1,12,HistGB,HistGB
0.17,1,13,HistGB,KNN
0.17,1,14,HistGB,HistGB
0.17,2,0,HistGB,HistGB
0.17,2,1,HistGB,HistGB
0.17,2,2,HistGB,HistGB
0.17,2,3,HistGB,HistGB
0.17,2,4,HistGB,HistGB
0.17,2,5,HistGB,HistGB
0.17,2,6,HistGB,HistGB
0.17,2,7,HistGB,HistGB
0.17,2,8,HistGB,HistGB
0.17,2,9,HistGB,HistGB
0.17,2,10,HistGB,HistGB
0.17,2,11,HistGB,HistGB
0.17,2,12,HistGB,HistGB
0.17,2,13,HistGB,HistGB
0.17,2,14,HistGB,HistGB
0.17,3,0,HistGB,HistGB
0.17,3,1,HistGB,HistGB
0.17,3,2,HistGB,RandomForest
0.17,3,3,HistGB,RandomForest
0.17,3,4,HistGB,HistGB
0.17,3,5,HistGB,RandomForest
0.17,3,6,HistGB,HistGB
0.17,3,7,HistGB,HistGB
0.17,3,8,HistGB,HistGB
0.17,3,9,HistGB,HistGB
0.17,3,10,HistGB,HistGB
0.17,3,11,HistGB,HistGB
0.17,3,12,HistGB,HistGB
0.17,3,13,HistGB,KNN
0.17,3,14,HistGB,RandomForest
0.17,4,0,HistGB,HistGB
0.17,4,1,HistGB,HistGB
0.17,4,2,HistGB,HistGB
0.17,4,3,HistGB,HistGB
0.17,4,4,HistGB,HistGB
0.17,4,5,HistGB,HistGB
0.17,4,6,HistGB,HistGB
0.17,4,7,HistGB,HistGB
0.17,4,8,HistGB,RandomForest
0.17,4,9,HistGB,HistGB
0.17,4,10,HistGB,KNN
0.17,4,11,HistGB,HistGB
0.17,4,12,HistGB,HistGB
0.17,4,13,HistGB,HistGB
0.17,4,14,HistGB,HistGB
0.17,5,0,HistGB,RandomForest
0.17,5,1,HistGB,HistGB
0.17,5,2,HistGB,HistGB
0.17,5,3,HistGB,HistGB
0.17,5,4,HistGB,RandomForest
0.17,5,5,HistGB,HistGB
0.17,5,6,HistGB,HistGB
0.17,5,7,HistGB,HistGB
0.17,5,8,HistGB,RandomForest
0.17,5,9,HistGB,RandomForest
0.17,5,10,HistGB,HistGB
0.17,5,11,HistGB,HistGB
0.17,5,12,HistGB,HistGB
0.17,5,13,HistGB,HistGB
0.17,5,14,HistGB,HistGB
0.17,6,0,HistGB,HistGB
0.17,6,1,HistGB,HistGB
0.17,6,2,HistGB,HistGB
0.17,6,3,HistGB,HistGB
0.17,6,4,HistGB,KNN
0.17,6,5,HistGB,RandomForest
0.17,6,6,HistGB,HistGB
0.17,6,7,HistGB,RandomForest
0.17,6,8,HistGB,HistGB
0.17,6,9,HistGB,HistGB
0.17,6,10,HistGB,HistGB
0.17,6,11,HistGB,HistGB
0.17,6,12,HistGB,HistGB
0.17,6,13,HistGB,HistGB
0.17,6,14,HistGB,KNN
0.17,7,0,HistGB,HistGB
0.17,7,1,HistGB,HistGB
0.17,7,2,HistGB,RandomForest
0.17,7,3,HistGB,HistGB
0.17,7,4,HistGB,HistGB
0.17,7,5,HistGB,HistGB
0.17,7,6,HistGB,RandomForest
0.17,7,7,HistGB,HistGB
0.17,7,8,HistGB,HistGB
0.17,7,9,HistGB,HistGB
0.17,7,10,HistGB,RandomForest
0.17,7,11,HistGB,HistGB
0.17,7,12,HistGB,HistGB
0.17,7,13,HistGB,HistGB
0.17,7,14,HistGB,HistGB
0.17,8,0,HistGB,HistGB
0.17,8,1,HistGB,HistGB
0.17,8,2,HistGB,HistGB
0.17,8,3,HistGB,HistGB
0.17,8,4,HistGB,HistGB
0.17,8,5,HistGB,HistGB
0.17,8,6,HistGB,HistGB
0.17,8,7,HistGB,RandomForest
0.17,8,8,HistGB,HistGB
0.17,8,9,HistGB,RandomForest
0.17,8,10,HistGB,RandomForest
0.17,8,11,HistGB,HistGB
0.17,8,12,HistGB,HistGB
0.17,8,13,HistGB,HistGB
0.17,8,14,HistGB,KNN
0.17,9,0,HistGB,HistGB
0.17,9,1,HistGB,HistGB
0.17,9,2,HistGB,HistGB
0.17,9,3,HistGB,HistGB
0.17,9,4,HistGB,HistGB
0.17,9,5,HistGB,HistGB
0.17,9,6,HistGB,HistGB
0.17,9,7,HistGB,HistGB
0.17,9,8,HistGB,KNN
0.17,9,9,HistGB,HistGB
0.17,9,10,HistGB,RandomForest
0.17,9,11,HistGB,HistGB
0.17,9,12,HistGB,RandomForest
0.17,9,13,HistGB,HistGB
0.17,9,14,HistGB,HistGB
0.17,10,0,HistGB,HistGB
0.17,10,1,HistGB,HistGB
0.17,10,2,HistGB,HistGB
0.17,10,3,HistGB,HistGB
0.17,10,4,HistGB,HistGB
0.17,10,5,HistGB,RandomForest
0.17,10,6,HistGB,HistGB
0.17,10,7,HistGB,HistGB
0.17,10,8,HistGB,HistGB
0.17,10,9,HistGB,HistGB
0.17,10,10,HistGB,KNN
0.17,10,11,HistGB,HistGB
0.17,10,12,HistGB,RandomForest
0.17,10,13,HistGB,HistGB
0.17,10,14,HistGB,HistGB
0.17,11,0,HistGB,HistGB
0.17,11,1,HistGB,RandomForest
0.17,11,2,HistGB,HistGB
0.17,11,3,HistGB,RandomForest
0.17,11,4,HistGB,HistGB
0.17,11,5,HistGB,HistGB
0.17,11,6,HistGB,HistGB
0.17,11,7,HistGB,HistGB
0.17,11,8,HistGB,HistGB
0.17,11,9,HistGB,HistGB
0.17,11,10,HistGB,HistGB
0.17,11,11,HistGB,HistGB
0.17,11,12,HistGB,HistGB
0.17,11,13,HistGB,HistGB
0.17,11,14,HistGB,HistGB
0.17,12,0,HistGB,HistGB
0.17,12,1,HistGB,HistGB
0.17,12,2,HistGB,HistGB
0.17,12,3,HistGB,HistGB
0.17,12,4,HistGB,RandomForest
0.17,12,5,HistGB,HistGB
0.17,12,6,HistGB,HistGB
0.17,12,7,HistGB,HistGB
0.17,12,8,HistGB,KNN
0.17,12,9,HistGB,HistGB
0.17,12,10,HistGB,HistGB
0.17,12,11,HistGB,KNN
0.17,12,12,HistGB,HistGB
0.17,12,13,HistGB,HistGB
0.17,12,14,HistGB,RandomForest
0.17,13,0,HistGB,HistGB
0.17,13,1,HistGB,HistGB
0.17,13,2,HistGB,HistGB
0.17,13,3,HistGB,HistGB
0.17,13,4,HistGB,HistGB
0.17,13,5,HistGB,HistGB
0.17,13,6,HistGB,HistGB
0.17,13,7,HistGB,HistGB
0.17,13,8,HistGB,HistGB
0.17,13,9,HistGB,HistGB
0.17,13,10,HistGB,HistGB
0.17,13,11,HistGB,KNN
0.17,13,12,HistGB,HistGB
0.17,13,13,HistGB,HistGB
0.17,13,14,HistGB,HistGB
0.17,14,0,HistGB,HistGB
0.17,14,1,HistGB,RandomForest
0.17,14,2,HistGB,HistGB
0.17,14,3,HistGB,HistGB
0.17,14,4,HistGB,HistGB
0.17,14,5,HistGB,HistGB
0.17,14,6,HistGB,HistGB
0.17,14,7,HistGB,RandomForest
0.17,14,8,HistGB,HistGB
0.17,14,9,HistGB,HistGB
0.17,14,10,HistGB,HistGB
0.17,14,11,HistGB,HistGB
0.17,14,12,HistGB,HistGB
0.17,14,13,HistGB,RandomForest
0.17,14,14,HistGB,HistGB
0.17,15,0,HistGB,HistGB
0.17,15,1,HistGB,HistGB
0.17,15,2,HistGB,HistGB
0.17,15,3,HistGB,HistGB
0.17,15,4,HistGB,HistGB
0.17,15,5,HistGB,HistGB
0.17,15,6,HistGB,HistGB
0.17,15,7,HistGB,RandomForest
0.17,15,8,HistGB,HistGB
0.17,15,9,HistGB,HistGB
0.17,15,10,HistGB,HistGB
0.17,15,11,HistGB,HistGB
0.17,15,12,HistGB,HistGB
0.17,15,13,HistGB,HistGB
0.17,15,14,HistGB,KNN
0.17,16,0,HistGB,RandomForest
0.17,16,1,HistGB,HistGB
0.17,16,2,HistGB,HistGB
0.17,16,3,HistGB,KNN
0.17,16,4,HistGB,RandomForest
0.17,16,5,HistGB,HistGB
0.17,16,6,HistGB,RandomForest
0.17,16,7,HistGB,HistGB
0.17,16,8,HistGB,RandomForest
0.17,16,9,HistGB,HistGB
0.17,16,10,HistGB,KNN
0.17,16,11,HistGB,RandomForest
0.17,16,12,HistGB,HistGB
0.17,16,13,HistGB,HistGB
0.17,16,14,HistGB,RandomForest
0.17,17,0,HistGB,HistGB
0.17,17,1,HistGB,RandomForest
0.17,17,2,HistGB,RandomForest
0.17,17,3,HistGB,KNN
0.17,17,4,HistGB,RandomForest
0.17,17,5,HistGB,RandomForest
0.17,17,6,HistGB,HistGB
0.17,17,7,HistGB,HistGB
0.17,17,8,HistGB,RandomForest
0.17,17,9,HistGB,HistGB
0.17,17,10,HistGB,HistGB
0.17,17,11,HistGB,RandomForest
0.17,17,12,HistGB,RandomForest
0.17,17,13,HistGB,KNN
0.17,17,14,HistGB,RandomForest
0.17,18,0,HistGB,HistGB
0.17,18,1,HistGB,HistGB
0.17,18,2,HistGB,HistGB
0.17,18,3,HistGB,HistGB
0.17,18,4,HistGB,KNN
0.17,18,5,HistGB,KNN
0.17,18,6,HistGB,HistGB
0.17,18,7,HistGB,KNN
0.17,18,8,HistGB,HistGB
0.17,18,9,HistGB,HistGB
0.17,18,10,HistGB,KNN
0.17,18,11,HistGB,KNN
0.17,18,12,HistGB,HistGB
0.17,18,13,HistGB,HistGB
0.17,18,14,HistGB,KNN
0.17,19,0,HistGB,HistGB
0.17,19,1,HistGB,HistGB
0.17,19,2,HistGB,HistGB
0.17,19,3,HistGB,RandomForest
0.17,19,4,HistGB,HistGB
0.17,19,5,HistGB,KNN
0.17,19,6,HistGB,KNN
0.17,19,7,HistGB,RandomForest
0.17,19,8,HistGB,KNN
0.17,19,9,HistGB,HistGB
0.17,19,10,HistGB,HistGB
0.17,19,11,HistGB,HistGB
0.17,19,12,HistGB,HistGB
0.17,19,13,HistGB,HistGB
0.17,19,14,HistGB,HistGB
0.17,20,0,HistGB,HistGB
0.17,20,1,HistGB,HistGB
0.17,20,2,HistGB,HistGB
0.17,20,3,HistGB,HistGB
0.17,20,4,HistGB,HistGB
0.17,20,5,HistGB,RandomForest
0.17,20,6,HistGB,HistGB
0.17,20,7,HistGB,HistGB
0.17,20,8,HistGB,HistGB
0.17,20,9,HistGB,HistGB
0.17,20,10,HistGB,HistGB
0.17,20,11,HistGB,HistGB
0.17,20,12,HistGB,HistGB
0.17,20,13,HistGB,RandomForest
0.17,20,14,HistGB,HistGB
0.17,21,0,HistGB,RandomForest
0.17,21,1,HistGB,HistGB
0.17,21,2,HistGB,HistGB
0.17,21,3,HistGB,HistGB
0.17,21,4,HistGB,HistGB
0.17,21,5,HistGB,HistGB
0.17,21,6,HistGB,HistGB
0.17,21,7,HistGB,HistGB
0.17,21,8,HistGB,KNN
0.17,21,9,HistGB,HistGB
0.17,21,10,HistGB,RandomForest
0.17,21,11,HistGB,RandomForest
0.17,21,12,HistGB,HistGB
0.17,21,13,HistGB,HistGB
0.17,21,14,HistGB,HistGB
0.17,22,0,HistGB,RandomForest
0.17,22,1,HistGB,RandomForest
0.17,22,2,HistGB,HistGB
0.17,22,3,HistGB,RandomForest
0.17,22,4,HistGB,RandomForest
0.17,22,5,HistGB,HistGB
0.17,22,6,HistGB,HistGB
0.17,22,7,HistGB,HistGB
0.17,22,8,HistGB,RandomForest
0.17,22,9,HistGB,HistGB
0.17,22,10,HistGB,RandomForest
0.17,22,11,HistGB,HistGB
0.17,22,12,HistGB,HistGB
0.17,22,13,HistGB,RandomForest
0.17,22,14,HistGB,HistGB
0.17,23,0,HistGB,RandomForest
0.17,23,1,HistGB,HistGB
0.17,23,2,HistGB,RandomForest
0.17,23,3,HistGB,KNN
0.17,23,4,HistGB,HistGB
0.17,23,5,HistGB,HistGB
0.17,23,6,HistGB,HistGB
0.17,23,7,HistGB,HistGB
0.17,23,8,HistGB,HistGB
0.17,23,9,HistGB,HistGB
0.17,23,10,HistGB,RandomForest
0.17,23,11,HistGB,HistGB
0.17,23,12,HistGB,HistGB
0.17,23,13,HistGB,HistGB
0.17,23,14,HistGB,HistGB
0.17,24,0,HistGB,HistGB
0.17,24,1,HistGB,HistGB
0.17,24,2,HistGB,HistGB
0.17,24,3,HistGB,HistGB
0.17,24,4,HistGB,HistGB
0.17,24,5,HistGB,HistGB
0.17,24,6,HistGB,HistGB
0.17,24,7,HistGB,HistGB
0.17,24,8,HistGB,HistGB
0.17,24,9,HistGB,HistGB
0.17,24,10,HistGB,HistGB
0.17,24,11,HistGB,HistGB
0.17,24,12,HistGB,KNN
0.17,24,13,HistGB,RandomForest
0.17,24,14,HistGB,HistGB
0.18,0,0,HistGB,HistGB
0.18,0,1,HistGB,HistGB
0.18,0,2,HistGB,HistGB
0.18,0,3,HistGB,HistGB
0.18,0,4,HistGB,HistGB
0.18,0,5,HistGB,HistGB
0.18,0,6,HistGB,KNN
0.18,0,7,HistGB,HistGB
0.18,0,8,HistGB,RandomForest
0.18,0,9,HistGB,HistGB
0.18,0,10,HistGB,HistGB
0.18,0,11,HistGB,HistGB
0.18,0,12,HistGB,RandomForest
0.18,0,13,HistGB,HistGB
0.18,0,14,HistGB,HistGB
0.18,1,0,HistGB,HistGB
0.18,1,1,HistGB,RandomForest
0.18,1,2,HistGB,HistGB
0.18,1,3,HistGB,HistGB
0.18,1,4,HistGB,HistGB
0.18,1,5,HistGB,HistGB
0.18,1,6,HistGB,HistGB
0.18,1,7,HistGB,HistGB
0.18,1,8,HistGB,HistGB
0.18,1,9,HistGB,HistGB
0.18,1,10,HistGB,RandomForest
0.18,1,11,HistGB,RandomForest
0.18,1,12,HistGB,HistGB
0.18,1,13,HistGB,RandomForest
0.18,1,14,HistGB,RandomForest
0.18,2,0,HistGB,RandomForest
0.18,2,1,HistGB,HistGB
0.18,2,2,HistGB,HistGB
0.18,2,3,HistGB,RandomForest
0.18,2,4,HistGB,RandomForest
0.18,2,5,HistGB,HistGB
0.18,2,6,HistGB,HistGB
0.18,2,7,HistGB,HistGB
0.18,2,8,HistGB,RandomForest
0.18,2,9,HistGB,RandomForest
0.18,2,10,HistGB,RandomForest
0.18,2,11,HistGB,HistGB
0.18,2,12,HistGB,HistGB
0.18,2,13,HistGB,HistGB
0.18,2,14,HistGB,HistGB
0.18,3,0,HistGB,HistGB
0.18,3,1,HistGB,RandomForest
0.18,3,2,HistGB,HistGB
0.18,3,3,HistGB,HistGB
0.18,3,4,HistGB,HistGB
0.18,3,5,HistGB,HistGB
0.18,3,6,HistGB,RandomForest
0.18,3,7,HistGB,HistGB
0.18,3,8,HistGB,HistGB
0.18,3,9,HistGB,HistGB
0.18,3,10,HistGB,HistGB
0.18,3,11,HistGB,RandomForest
0.18,3,12,HistGB,RandomForest
0.18,3,13,HistGB,HistGB
0.18,3,14,HistGB,HistGB
0.18,4,0,HistGB,RandomForest
0.18,4,1,HistGB,RandomForest
0.18,4,2,HistGB,HistGB
0.18,4,3,HistGB,KNN
0.18,4,4,HistGB,HistGB
0.18,4,5,HistGB,HistGB
0.18,4,6,HistGB,HistGB
0.18,4,7,HistGB,HistGB
0.18,4,8,HistGB,HistGB
0.18,4,9,HistGB,RandomForest
0.18,4,10,HistGB,KNN
0.18,4,11,HistGB,RandomForest
0.18,4,12,HistGB,HistGB
0.18,4,13,HistGB,HistGB
0.18,4,14,HistGB,KNN
0.18,5,0,HistGB,RandomForest
0.18,5,1,HistGB,RandomForest
0.18,5,2,HistGB,HistGB
0.18,5,3,HistGB,HistGB
0.18,5,4,HistGB,RandomForest
0.18,5,5,HistGB,HistGB
0.18,5,6,HistGB,HistGB
0.18,5,7,HistGB,RandomForest
0.18,5,8,HistGB,HistGB
