radius,outer,clean_final_choice,sr_final_choice,oracle_choice,clean_test_sr,sr_test_sr,oracle_test_sr,clean_regret,sr_regret,clean_oracle_match,sr_oracle_match,test_sr_OLS,test_sr_RidgeCV,test_sr_LassoCV,test_sr_KNN,test_sr_RandomForest,test_sr_HistGB,clean_vote_OLS,clean_vote_RidgeCV,clean_vote_LassoCV,clean_vote_KNN,clean_vote_RandomForest,clean_vote_HistGB,sr_vote_OLS,sr_vote_RidgeCV,sr_vote_LassoCV,sr_vote_KNN,sr_vote_RandomForest,sr_vote_HistGB
0.075,18,HistGB,HistGB,HistGB,16.590297285457343,16.590297285457343,16.590297285457343,0.0,0.0,1,1,20.849969724166282,20.849596170604475,20.850288180646366,18.02641428221697,17.097594844795136,16.590297285457343,0,0,0,0,0,15,0,0,0,0,0,15
0.075,19,HistGB,HistGB,HistGB,16.18385579139402,16.18385579139402,16.18385579139402,0.0,0.0,1,1,21.589105132367127,21.588841759956853,21.58920198098805,17.802970665740993,16.862668025854468,16.18385579139402,0,0,0,0,0,15,0,0,0,0,1,14
0.075,20,HistGB,HistGB,HistGB,16.977362855414967,16.977362855414967,16.977362855414967,0.0,0.0,1,1,21.972877505157054,21.972631451832527,21.972909491209204,18.615759456289364,17.423259461539843,16.977362855414967,0,0,0,0,0,15,0,0,0,0,1,14
0.075,21,HistGB,HistGB,HistGB,17.50064431861544,17.50064431861544,17.50064431861544,0.0,0.0,1,1,22.637489396865323,22.637611484353336,22.637682552846186,19.67632524039417,18.257780899089482,17.50064431861544,0,0,0,0,0,15,0,0,0,0,1,14
0.075,22,HistGB,HistGB,HistGB,17.469428077532648,17.469428077532648,17.469428077532648,0.0,0.0,1,1,22.248251281773133,22.248297692990842,22.248991168609443,18.979839989994016,17.763524665388847,17.469428077532648,0,0,0,0,0,15,0,0,0,0,1,14
0.075,23,HistGB,HistGB,HistGB,17.282817860668946,17.282817860668946,17.282817860668946,0.0,0.0,1,1,21.844678063805265,21.84450983899668,21.84414453459006,19.133433239994385,17.597344717320276,17.282817860668946,0,0,0,0,0,15,0,0,0,0,0,15
0.075,24,HistGB,HistGB,HistGB,16.55918562948082,16.55918562948082,16.55918562948082,0.0,0.0,1,1,22.131899082104233,22.132028728448294,22.130581894824005,19.151421442993307,17.46078609604387,16.55918562948082,0,0,0,0,0,15,0,0,0,0,0,15
0.1,0,HistGB,HistGB,HistGB,16.06918849714951,16.06918849714951,16.06918849714951,0.0,0.0,1,1,21.234334706196858,21.234114509624636,21.234214110851777,17.5231621823255,16.61502278917208,16.06918849714951,0,0,0,0,0,15,0,0,0,0,3,12
0.1,1,HistGB,HistGB,HistGB,17.715227486371926,17.715227486371926,17.715227486371926,0.0,0.0,1,1,22.982254550614904,22.981405695473825,22.98191444453975,19.32869326584255,18.60646843160361,17.715227486371926,0,0,0,0,0,15,0,0,0,0,0,15
0.1,2,HistGB,HistGB,HistGB,16.59812152428756,16.59812152428756,16.59812152428756,0.0,0.0,1,1,21.246519681529982,21.246526868148536,21.246831882731694,18.17558155965749,16.700248997279846,16.59812152428756,0,0,0,0,0,15,0,0,0,0,2,13
0.1,3,HistGB,HistGB,HistGB,16.681998568610286,16.681998568610286,16.681998568610286,0.0,0.0,1,1,21.108633579503742,21.108466795778718,21.108875571486426,17.925438981719108,17.297507571152945,16.681998568610286,0,0,0,0,0,15,0,0,0,0,1,14
0.1,4,HistGB,HistGB,HistGB,16.108514635915505,16.108514635915505,16.108514635915505,0.0,0.0,1,1,21.34340282166773,21.343752031895047,21.343632719357323,18.032655629744397,16.533723138602546,16.108514635915505,0,0,0,0,0,15,0,0,0,0,1,14
0.1,5,HistGB,HistGB,HistGB,17.268672823209283,17.268672823209283,17.268672823209283,0.0,0.0,1,1,22.0416039670709,22.041675110624137,22.041807279069214,18.794459096153552,17.675023604872088,17.268672823209283,0,0,0,0,0,15,0,0,0,0,2,13
0.1,6,HistGB,HistGB,HistGB,19.40432003734352,19.40432003734352,19.40432003734352,0.0,0.0,1,1,24.077738963809665,24.076617326487362,24.077961337888805,19.745096589509153,19.656064666313206,19.40432003734352,0,0,0,0,0,15,0,0,0,0,0,15
0.1,7,HistGB,HistGB,HistGB,16.082236395832705,16.082236395832705,16.082236395832705,0.0,0.0,1,1,20.47550420807273,20.47439523831647,20.475817320144362,17.211537249203268,16.38496571166882,16.082236395832705,0,0,0,0,0,15,0,0,0,0,2,13
0.1,8,HistGB,HistGB,HistGB,16.407129732211875,16.407129732211875,16.407129732211875,0.0,0.0,1,1,20.708077557049656,20.70786744787214,20.708385795402002,17.746024009013,16.73423313147043,16.407129732211875,0,0,0,0,0,15,0,0,0,0,3,12
0.1,9,HistGB,HistGB,HistGB,17.16320210267766,17.16320210267766,17.16320210267766,0.0,0.0,1,1,21.987327936602224,21.98745396397651,21.98721263282407,19.065701276677917,17.577178587975947,17.16320210267766,0,0,0,0,0,15,0,0,0,0,2,13
0.1,10,HistGB,HistGB,HistGB,16.50268958110556,16.50268958110556,16.50268958110556,0.0,0.0,1,1,21.388875743152518,21.388807728447656,21.388861076931075,18.527082647635567,16.749299555038895,16.50268958110556,0,0,0,0,0,15,0,0,0,0,2,13
0.1,11,HistGB,HistGB,HistGB,15.964533676765804,15.964533676765804,15.964533676765804,0.0,0.0,1,1,20.828082176417855,20.828201731264212,20.828383226372164,17.96719913149301,16.16115687272874,15.964533676765804,0,0,0,0,0,15,0,0,0,0,2,13
0.1,12,HistGB,HistGB,HistGB,15.955340858425545,15.955340858425545,15.955340858425545,0.0,0.0,1,1,21.09638730113908,21.09598377183517,21.096527037018877,17.54851771166636,16.329104718260098,15.955340858425545,0,0,0,0,0,15,0,0,0,0,2,13
0.1,13,HistGB,HistGB,HistGB,16.931967619416174,16.931967619416174,16.931967619416174,0.0,0.0,1,1,21.838136924242903,21.83833882529302,21.836397520609736,19.15551732759574,17.312721455968603,16.931967619416174,0,0,0,0,0,15,0,0,0,0,0,15
0.1,14,HistGB,HistGB,HistGB,16.92890955586985,16.92890955586985,16.92890955586985,0.0,0.0,1,1,21.945226334596114,21.94481693205843,21.94474100996399,18.72975835972648,17.211724075768167,16.92890955586985,0,0,0,0,0,15,0,0,0,0,2,13
0.1,15,HistGB,HistGB,HistGB,16.861669366598026,16.861669366598026,16.861669366598026,0.0,0.0,1,1,21.38337048313481,21.382744635567846,21.383527070935017,18.030242339464674,17.216895033530417,16.861669366598026,0,0,0,0,0,15,0,0,0,0,2,13
0.1,16,HistGB,HistGB,HistGB,17.657517204616237,17.657517204616237,17.657517204616237,0.0,0.0,1,1,22.559054098579406,22.558356222990874,22.55900123386944,18.896520323914547,17.864783460260963,17.657517204616237,0,0,0,0,0,15,0,0,0,0,2,13
0.1,17,HistGB,HistGB,HistGB,18.682009768699448,18.682009768699448,18.682009768699448,0.0,0.0,1,1,22.87538854568629,22.87451105566326,22.874350486521443,19.95574950153938,19.314145657921667,18.682009768699448,0,0,0,0,0,15,0,0,0,0,3,12
0.1,18,HistGB,HistGB,HistGB,17.15936754113902,17.15936754113902,17.15936754113902,0.0,0.0,1,1,21.182466311688653,21.18202520612004,21.182752103354048,18.312341343757314,17.548723649015553,17.15936754113902,0,0,0,0,0,15,0,0,0,0,1,14
0.1,19,HistGB,HistGB,HistGB,16.832397587873736,16.832397587873736,16.832397587873736,0.0,0.0,1,1,21.985935730213836,21.985547655849793,21.986018445655915,18.145966862039433,17.309308951737627,16.832397587873736,0,0,0,0,0,15,0,0,0,0,2,13
0.1,20,HistGB,HistGB,HistGB,17.57369629098549,17.57369629098549,17.57369629098549,0.0,0.0,1,1,22.367615013122712,22.367108387642347,22.36762349265498,18.992819541985696,17.8272904138411,17.57369629098549,0,0,0,0,0,15,0,0,0,0,0,15
0.1,21,HistGB,HistGB,HistGB,18.210565702406882,18.210565702406882,18.210565702406882,0.0,0.0,1,1,23.03562284671413,23.035541294752935,23.03587418086031,19.975424731932844,18.869684452683728,18.210565702406882,0,0,0,0,0,15,0,0,0,0,1,14
0.1,22,HistGB,HistGB,HistGB,17.918651632655692,17.918651632655692,17.918651632655692,0.0,0.0,1,1,22.5665329434214,22.566383606885235,22.567280911124122,19.27823232860887,18.321451029044834,17.918651632655692,0,0,0,0,0,15,0,0,0,0,1,14
0.1,23,HistGB,HistGB,HistGB,17.87434674116678,17.87434674116678,17.87434674116678,0.0,0.0,1,1,22.195818161774824,22.19554221237122,22.195258132308503,19.465028851441705,18.010011515936938,17.87434674116678,0,0,0,0,0,15,0,0,0,0,2,13
0.1,24,HistGB,HistGB,HistGB,17.41484728033265,17.41484728033265,17.41484728033265,0.0,0.0,1,1,22.477971711053918,22.477940951012247,22.476615939009694,19.442251999825764,17.963190036501977,17.41484728033265,0,0,0,0,0,15,0,0,0,0,2,13
0.125,0,HistGB,HistGB,HistGB,17.00575987216138,17.00575987216138,17.00575987216138,0.0,0.0,1,1,21.763785895657293,21.763305623144557,21.76361343748289,17.90573026312758,17.370626546722104,17.00575987216138,0,0,0,0,0,15,0,0,0,0,4,11
0.125,1,HistGB,HistGB,HistGB,18.33725329819504,18.33725329819504,18.33725329819504,0.0,0.0,1,1,23.374430549430407,23.373291792954657,23.374155237740613,19.65463900758922,19.04608803952577,18.33725329819504,0,0,0,0,0,15,0,0,0,0,3,12
0.125,2,HistGB,HistGB,HistGB,17.21724673187134,17.21724673187134,17.21724673187134,0.0,0.0,1,1,21.65472954149578,21.654364747253947,21.654970648031124,18.504832260816166,17.24969645932736,17.21724673187134,0,0,0,0,0,15,0,0,0,0,3,12
0.125,3,HistGB,HistGB,HistGB,17.281163614811067,17.281163614811067,17.281163614811067,0.0,0.0,1,1,21.379642796388225,21.379317149449744,21.379884025098622,18.23018917548091,17.6693064422116,17.281163614811067,0,0,0,0,0,15,0,0,0,0,4,11
0.125,4,HistGB,HistGB,HistGB,16.88311695920378,16.88311695920378,16.88311695920378,0.0,0.0,1,1,21.770545496495206,21.770676068415877,21.770754187944735,18.40812346487301,17.175244463206262,16.88311695920378,0,0,0,0,0,15,0,0,0,0,0,15
0.125,5,HistGB,HistGB,HistGB,17.878328453772124,17.878328453772124,17.878328453772124,0.0,0.0,1,1,22.41817834237471,22.418089922102883,22.418378542109167,19.144982759170713,18.22846805478094,17.878328453772124,0,0,0,0,0,15,0,0,0,0,5,10
0.125,6,HistGB,HistGB,HistGB,19.841159838015535,19.841159838015535,19.841159838015535,0.0,0.0,1,1,24.36176220921886,24.360483425846656,24.36195634082914,19.995195064444662,20.01150799554756,19.841159838015535,0,0,0,0,0,15,0,0,0,0,1,14
0.125,7,HistGB,HistGB,HistGB,16.89260186372728,16.89260186372728,16.89260186372728,0.0,0.0,1,1,20.899798126910234,20.898441854301115,20.900115463746033,17.55481047318217,16.943029273681464,16.89260186372728,0,0,0,0,0,15,0,0,0,0,3,12
0.125,8,HistGB,HistGB,HistGB,17.1404725006791,17.1404725006791,17.1404725006791,0.0,0.0,1,1,21.0624418061247,21.062136449854954,21.062724048681616,18.113705627116737,17.454258223113,17.1404725006791,0,0,0,0,0,15,0,0,0,0,2,13
0.125,9,HistGB,HistGB,HistGB,17.95791554876776,17.95791554876776,17.95791554876776,0.0,0.0,1,1,22.43695905012307,22.436927970735173,22.436844611263602,19.445628531510973,18.288851478698813,17.95791554876776,0,0,0,0,0,15,0,0,0,0,4,11
0.125,10,HistGB,HistGB,HistGB,17.257245445196528,17.257245445196528,17.257245445196528,0.0,0.0,1,1,21.887101573183806,21.88691213731865,21.887095589513816,18.921378852278455,17.32598644036834,17.257245445196528,0,0,0,0,0,15,0,0,0,0,2,13
0.125,11,HistGB,HistGB,RandomForest,16.910610725035884,16.910610725035884,16.82530011320785,0.08531061182803512,0.08531061182803512,0,0,21.36378559670248,21.363678388742212,21.364081813901866,18.5124379190732,16.82530011320785,16.910610725035884,0,0,0,0,0,15,0,0,0,0,3,12
0.125,12,HistGB,HistGB,HistGB,16.752075143544047,16.752075143544047,16.752075143544047,0.0,0.0,1,1,21.587497253182296,21.586848116236094,21.587571491327846,17.95748058581757,17.011394105367476,16.752075143544047,0,0,0,0,0,15,0,0,0,0,2,13
0.125,13,HistGB,HistGB,HistGB,17.56200941741063,17.56200941741063,17.56200941741063,0.0,0.0,1,1,22.185876032767705,22.185961996511782,22.184072611316864,19.538064970449877,17.72238865167177,17.56200941741063,0,0,0,0,0,15,0,0,0,1,3,11
0.125,14,HistGB,HistGB,HistGB,17.589341617098057,17.589341617098057,17.589341617098057,0.0,0.0,1,1,22.299443808986787,22.298874100547113,22.2990120352411,19.041743976823454,17.634661970332967,17.589341617098057,0,0,0,0,0,15,0,0,0,0,3,12
0.125,15,HistGB,HistGB,HistGB,17.598865490901666,17.598865490901666,17.598865490901666,0.0,0.0,1,1,21.827505311349856,21.826632496047885,21.827634281370763,18.373540417824252,17.759552695057966,17.598865490901666,0,0,0,0,0,15,0,0,0,0,3,12
0.125,16,HistGB,HistGB,HistGB,18.289025994564877,18.289025994564877,18.289025994564877,0.0,0.0,1,1,22.996163303590468,22.995273016531577,22.99609837373612,19.2196076233514,18.381430173070775,18.289025994564877,0,0,0,0,0,15,0,0,0,0,2,13
0.125,17,HistGB,HistGB,HistGB,19.42636777970264,19.42636777970264,19.42636777970264,0.0,0.0,1,1,23.340282234051763,23.33918029082025,23.339302491309287,20.362224229023433,19.859782028643234,19.42636777970264,0,0,0,0,0,15,0,0,0,0,4,11
0.125,18,HistGB,HistGB,HistGB,17.821053377967917,17.821053377967917,17.821053377967917,0.0,0.0,1,1,21.721394125658104,21.720818414173205,21.721685034066052,18.684782167582146,18.149318109177543,17.821053377967917,0,0,0,0,0,15,0,0,0,1,4,10
0.125,19,HistGB,HistGB,HistGB,17.429921806429377,17.429921806429377,17.429921806429377,0.0,0.0,1,1,22.41601898644234,22.41544379407628,22.416131011931945,18.509396632429812,17.9311809444914,17.429921806429377,0,0,0,0,0,15,0,0,0,0,2,13
0.125,20,HistGB,HistGB,HistGB,18.37657867938143,18.37657867938143,18.37657867938143,0.0,0.0,1,1,22.782444741830336,22.78177241065356,22.782425692504567,19.310261430496407,18.46503335193374,18.37657867938143,0,0,0,0,0,15,0,0,0,0,2,13
0.125,21,HistGB,HistGB,HistGB,18.71462691032486,18.71462691032486,18.71462691032486,0.0,0.0,1,1,23.302301254652864,23.301992802016407,23.302511216344858,20.259635316592206,19.168440681939295,18.71462691032486,0,0,0,0,0,15,0,0,0,0,2,13
0.125,22,HistGB,HistGB,HistGB,18.715316149376374,18.715316149376374,18.715316149376374,0.0,0.0,1,1,23.11451781157229,23.11415508142016,23.11517458146506,19.73236498190795,18.881148069611683,18.715316149376374,0,0,0,0,0,15,0,0,0,0,4,11
0.125,23,HistGB,HistGB,HistGB,18.652658699198003,18.652658699198003,18.652658699198003,0.0,0.0,1,1,22.67680018088468,22.67640503000068,22.676216529962314,19.868787278504012,18.682457888322023,18.652658699198003,0,0,0,0,0,15,0,0,0,0,3,12
0.125,24,HistGB,HistGB,HistGB,18.030630551012646,18.030630551012646,18.030630551012646,0.0,0.0,1,1,22.936519643612804,22.93633808037317,22.935069314587484,19.838591967722383,18.528578400492012,18.030630551012646,0,0,0,0,0,15,0,0,0,0,3,12
0.15,0,HistGB,HistGB,HistGB,17.541973445772758,17.541973445772758,17.541973445772758,0.0,0.0,1,1,22.32660085504202,22.325930910052254,22.326387829754893,18.388477153771547,17.916017546302676,17.541973445772758,0,0,0,0,0,15,0,0,0,0,4,11
0.15,1,HistGB,HistGB,HistGB,19.010878031887327,19.010878031887327,19.010878031887327,0.0,0.0,1,1,23.958904596064606,23.957389782327127,23.958537776315527,20.103658813730984,19.74510614637382,19.010878031887327,0,0,0,0,0,15,0,0,0,1,3,11
0.15,2,HistGB,HistGB,HistGB,17.80100779364431,17.80100779364431,17.80100779364431,0.0,0.0,1,1,22.238503124533388,22.237921907138126,22.23868129987953,18.92963424576875,17.833663423924254,17.80100779364431,0,0,0,0,0,15,0,0,0,0,3,12
0.15,3,HistGB,HistGB,HistGB,18.014524537865135,18.014524537865135,18.014524537865135,0.0,0.0,1,1,21.98803806619186,21.987605808232516,21.988248435162756,18.711842001889416,18.389149196401938,18.014524537865135,0,0,0,0,0,15,0,0,0,0,1,14
0.15,4,HistGB,HistGB,HistGB,17.437948123990314,17.437948123990314,17.437948123990314,0.0,0.0,1,1,22.221937256860066,22.221854030023174,22.222135849127177,18.776584593256363,17.746706784823584,17.437948123990314,0,0,0,0,0,15,0,0,0,0,3,12
0.15,5,HistGB,HistGB,HistGB,18.58285094234233,18.58285094234233,18.58285094234233,0.0,0.0,1,1,22.945981570530517,22.945712757217635,22.94618547674217,19.56493339318045,18.91160094330895,18.58285094234233,0,0,0,0,0,15,0,0,0,0,6,9
0.15,6,HistGB,HistGB,KNN,20.665741030167556,20.665741030167556,20.55617663708099,0.10956439308656485,0.10956439308656485,0,0,25.039927872322007,25.038419276884266,25.04019233341269,20.55617663708099,20.777127080721346,20.665741030167556,0,0,0,0,0,15,0,0,0,0,1,14
0.15,7,HistGB,HistGB,HistGB,17.529586892481948,17.529586892481948,17.529586892481948,0.0,0.0,1,1,21.419919354330343,21.418391712702082,21.420315787935845,17.970398911809447,17.632509001623532,17.529586892481948,0,0,0,0,0,15,0,0,0,0,2,13
0.15,8,HistGB,HistGB,HistGB,17.8122895281797,17.8122895281797,17.8122895281797,0.0,0.0,1,1,21.539409228266816,21.53897028040976,21.53972526961741,18.449879149938962,18.057389694897616,17.8122895281797,0,0,0,0,0,15,0,0,0,0,4,11
0.15,9,HistGB,HistGB,HistGB,18.495670339370204,18.495670339370204,18.495670339370204,0.0,0.0,1,1,22.898784200388,22.89856911875531,22.898714009142502,19.784192407158482,18.77211009083351,18.495670339370204,0,0,0,0,0,15,0,0,0,1,2,12
0.15,10,HistGB,HistGB,RandomForest,17.97117283362848,17.97117283362848,17.920692448422127,0.05048038520635245,0.05048038520635245,0,0,22.43526199104967,22.434895289304155,22.43526967516398,19.292430684389867,17.920692448422127,17.97117283362848,0,0,0,0,0,15,0,0,0,0,1,14
0.15,11,HistGB,HistGB,RandomForest,17.484846230170547,17.484846230170547,17.41666006093395,0.06818616923659704,0.06818616923659704,0,0,21.710827535637005,21.71056899849627,21.711061341970346,18.795630824892452,17.41666006093395,17.484846230170547,0,0,0,0,0,15,0,0,0,0,4,11
0.15,12,HistGB,HistGB,HistGB,17.466672392177024,17.466672392177024,17.466672392177024,0.0,0.0,1,1,22.11337959455949,22.112553822437047,22.11356639799328,18.424564779115236,17.58297531991904,17.466672392177024,0,0,0,0,0,15,0,0,0,0,1,14
0.15,13,HistGB,HistGB,HistGB,18.257215445819707,18.257215445819707,18.257215445819707,0.0,0.0,1,1,22.7744549265934,22.774229059259333,22.77266999411048,19.915783478472257,18.573240204597578,18.257215445819707,0,0,0,0,0,15,0,0,0,0,2,13
0.15,14,HistGB,HistGB,HistGB,18.137408455216548,18.137408455216548,18.137408455216548,0.0,0.0,1,1,22.781372854547254,22.780604356460767,22.780885341323064,19.375277867166645,18.26171066346918,18.137408455216548,0,0,0,0,0,15,0,0,0,0,4,11
0.15,15,HistGB,HistGB,HistGB,18.107544438260927,18.107544438260927,18.107544438260927,0.0,0.0,1,1,22.26500855289266,22.2639832128764,22.265145917881203,18.7588221069636,18.370661799821523,18.107544438260927,0,0,0,0,0,15,0,0,0,0,3,12
0.15,16,HistGB,HistGB,HistGB,18.786140469800454,18.786140469800454,18.786140469800454,0.0,0.0,1,1,23.455033291086657,23.45394234373014,23.454973502497463,19.630078267995007,19.042766416418893,18.786140469800454,0,0,0,0,0,15,0,0,0,0,5,10
0.15,17,HistGB,HistGB,HistGB,20.041240568377912,20.041240568377912,20.041240568377912,0.0,0.0,1,1,23.883555516561035,23.882094498033673,23.882468238334443,20.666777338238568,20.601853883394906,20.041240568377912,0,0,0,0,0,15,0,0,0,0,4,11
0.15,18,HistGB,HistGB,HistGB,18.367784803289087,18.367784803289087,18.367784803289087,0.0,0.0,1,1,22.243703947969582,22.243004282992715,22.244074513089007,19.05821184825198,18.755824700393298,18.367784803289087,0,0,0,0,0,15,0,0,0,2,3,10
0.15,19,HistGB,HistGB,HistGB,18.104123699192264,18.104123699192264,18.104123699192264,0.0,0.0,1,1,23.025887436862284,23.025063725130476,23.025938291616512,18.868378910996704,18.45807730475467,18.104123699192264,0,0,0,0,0,15,0,0,0,1,1,13
0.15,20,HistGB,HistGB,HistGB,18.801855062804623,18.801855062804623,18.801855062804623,0.0,0.0,1,1,23.289390837863266,23.288344984523118,23.28940395402355,19.705015054608563,19.062960655642357,18.801855062804623,0,0,0,0,0,15,0,0,0,0,2,13
0.15,21,HistGB,HistGB,HistGB,19.596197331768092,19.596197331768092,19.596197331768092,0.0,0.0,1,1,24.000389529134168,23.99985122992051,24.00062793141061,20.869973191341682,20.03493444149011,19.596197331768092,0,0,0,0,0,15,0,0,0,0,1,14
0.15,22,HistGB,HistGB,HistGB,19.298586066791096,19.298586066791096,19.298586066791096,0.0,0.0,1,1,23.56200791542427,23.561358190529518,23.562728850608565,20.08406841921086,19.598774817129428,19.298586066791096,0,0,0,0,0,15,0,0,0,0,6,9
0.15,23,HistGB,HistGB,HistGB,19.173574821481136,19.173574821481136,19.173574821481136,0.0,0.0,1,1,23.088929485872296,23.088389469279903,23.088349882541774,20.17233384941767,19.200275506514206,19.173574821481136,0,0,0,0,0,15,0,0,0,0,3,12
0.15,24,HistGB,HistGB,HistGB,18.65781447093841,18.65781447093841,18.65781447093841,0.0,0.0,1,1,23.512924444281044,23.512545766628534,23.511586489265603,20.2282352313486,19.14190944538653,18.65781447093841,0,0,0,0,0,15,0,0,0,1,2,12
0.17,0,HistGB,HistGB,HistGB,18.319853116651757,18.319853116651757,18.319853116651757,0.0,0.0,1,1,22.90892680575558,22.90811913088917,22.90873549603779,18.709822946586865,18.56577117659472,18.319853116651757,0,0,0,0,0,15,0,0,0,1,3,11
0.17,1,HistGB,HistGB,HistGB,19.688023777027134,19.688023777027134,19.688023777027134,0.0,0.0,1,1,24.59078385577859,24.58872331918381,24.590395739814465,20.47635382835927,20.396328233098536,19.688023777027134,0,0,0,0,0,15,0,0,0,1,1,13
0.17,2,HistGB,HistGB,RandomForest,18.668881914825974,18.668881914825974,18.625872873359057,0.04300904146691664,0.04300904146691664,0,0,22.919896435408937,22.918821818607586,22.919983266679804,19.428019234941782,18.625872873359057,18.668881914825974,0,0,0,0,0,15,0,0,0,0,0,15
0.17,3,HistGB,HistGB,HistGB,18.424270684214704,18.424270684214704,18.424270684214704,0.0,0.0,1,1,22.441956813522445,22.441363010005933,22.442215758671754,19.067651633589968,18.866881807215073,18.424270684214704,0,0,0,0,0,15,0,0,0,1,4,10
0.17,4,HistGB,HistGB,HistGB,18.165646173412185,18.165646173412185,18.165646173412185,0.0,0.0,1,1,22.716813285189037,22.716628384208324,22.716944770829617,19.142348425768375,18.31214567604812,18.165646173412185,0,0,0,0,0,15,0,0,0,1,1,13
0.17,5,HistGB,HistGB,HistGB,19.248751808961835,19.248751808961835,19.248751808961835,0.0,0.0,1,1,23.596973375566026,23.596342424557232,23.59712384109401,20.051784060421603,19.515587379783597,19.248751808961835,0,0,0,0,0,15,0,0,0,0,4,11
0.17,6,HistGB,HistGB,KNN,21.249224537497206,21.249224537497206,20.97546336152554,0.2737611759716643,0.2737611759716643,0,0,25.608562721423066,25.60679153143535,25.608687370775858,20.97546336152554,21.39414368714674,21.249224537497206,0,0,0,0,0,15,0,0,0,2,2,11
0.17,7,HistGB,HistGB,HistGB,18.183019602500583,18.183019602500583,18.183019602500583,0.0,0.0,1,1,22.051909482977457,22.050100521330922,22.052269605951174,18.38704042873547,18.328588239677448,18.183019602500583,0,0,0,0,0,15,0,0,0,0,3,12
0.17,8,HistGB,HistGB,HistGB,18.48155572283458,18.48155572283458,18.48155572283458,0.0,0.0,1,1,22.13201122936097,22.13138366165497,22.132280843303366,18.851390738967492,18.685685726428293,18.48155572283458,0,0,0,0,0,15,0,0,0,1,3,11
0.17,9,HistGB,HistGB,HistGB,19.13082063952156,19.13082063952156,19.13082063952156,0.0,0.0,1,1,23.36723920828967,23.36680547276888,23.36718866274216,20.156124041918698,19.43521120389079,19.13082063952156,0,0,0,0,0,15,0,0,0,1,2,12
0.17,10,HistGB,HistGB,RandomForest,18.62222695335386,18.62222695335386,18.566847467090497,0.05537948626336231,0.05537948626336231,0,0,22.889429756267916,22.888996064197737,22.88933630386007,19.695191450420847,18.566847467090497,18.62222695335386,0,0,0,0,0,15,0,0,0,1,2,12
0.17,11,HistGB,HistGB,HistGB,17.86993009277499,17.86993009277499,17.86993009277499,0.0,0.0,1,1,22.237881426611793,22.237372409827692,22.238165856372916,19.14814340034461,18.00203242751892,17.86993009277499,0,0,0,0,0,15,0,0,0,0,2,13
0.17,12,HistGB,HistGB,HistGB,18.153151088193713,18.153151088193713,18.153151088193713,0.0,0.0,1,1,22.706825642866786,22.70570987685078,22.706912675909948,18.742406812744623,18.207051947897085,18.153151088193713,0,0,0,0,0,15,0,0,0,2,2,11
0.17,13,HistGB,HistGB,HistGB,18.77183521391494,18.77183521391494,18.77183521391494,0.0,0.0,1,1,23.280671767054773,23.280363009593497,23.278843630823705,20.26525100514793,19.045779345198408,18.77183521391494,0,0,0,0,0,15,0,0,0,1,0,14
0.17,14,HistGB,HistGB,RandomForest,19.070448205151358,19.070448205151358,19.026754068940818,0.04369413621054008,0.04369413621054008,0,0,23.496879307726683,23.495798339243496,23.496378959682882,19.956298315574298,19.026754068940818,19.070448205151358,0,0,0,0,0,15,0,0,0,0,3,12
0.17,15,HistGB,HistGB,HistGB,18.672483125769663,18.672483125769663,18.672483125769663,0.0,0.0,1,1,22.763301105448736,22.76206571962678,22.76341434992145,19.107222843012458,19.006766393267366,18.672483125769663,0,0,0,0,0,15,0,0,0,1,1,13
0.17,16,HistGB,HistGB,HistGB,19.561741928258204,19.561741928258204,19.561741928258204,0.0,0.0,1,1,23.93010386105257,23.928760409717267,23.930111675855983,19.9929198985159,19.668194069928497,19.561741928258204,0,0,0,0,0,15,0,0,0,2,6,7
0.17,17,HistGB,RandomForest,HistGB,20.733215827507063,21.21160905714226,20.733215827507063,0.0,0.4783932296351985,1,0,24.442561219874538,24.44075767677884,24.441538853807053,21.142907450410366,21.21160905714226,20.733215827507063,0,0,0,0,0,15,0,0,0,2,8,5
0.17,18,HistGB,HistGB,HistGB,18.969710726691137,18.969710726691137,18.969710726691137,0.0,0.0,1,1,22.64745320543098,22.64672066317062,22.64774317067397,19.354139184428863,19.319618635224586,18.969710726691137,0,0,0,0,0,15,0,0,0,6,0,9
0.17,19,HistGB,HistGB,HistGB,18.793489877236425,18.793489877236425,18.793489877236425,0.0,0.0,1,1,23.529460487849143,23.528435717564356,23.529507600010014,19.39182457043684,19.159953836922337,18.793489877236425,0,0,0,0,0,15,0,0,0,3,2,10
0.17,20,HistGB,HistGB,HistGB,19.27661107324427,19.27661107324427,19.27661107324427,0.0,0.0,1,1,23.6797910763791,23.678549452551408,23.679662062660533,20.032805195505443,19.492127220746926,19.27661107324427,0,0,0,0,0,15,0,0,0,0,2,13
0.17,21,HistGB,HistGB,HistGB,20.416149108181738,20.416149108181738,20.416149108181738,0.0,0.0,1,1,24.58127050669583,24.58040953144174,24.58151771743295,21.258382628260048,20.777259364881395,20.416149108181738,0,0,0,0,0,15,0,0,0,1,3,11
0.17,22,HistGB,HistGB,HistGB,20.151868294267775,20.151868294267775,20.151868294267775,0.0,0.0,1,1,24.212316792788002,24.211389960633124,24.213058503460427,20.646311302983694,20.482964106603944,20.151868294267775,0,0,0,0,0,15,0,0,0,0,7,8
